timestamp,code,msg_type
2026-08-05T09:34:10.648,03011T,depth
2026-08-05T09:34:10.651,03077T,depth
2026-08-05T09:34:10.651,03182T,depth
2026-08-05T09:34:10.651,03046T,depth
2026-08-05T09:34:10.651,03011T,depth
2026-08-05T09:34:10.651,03182T,depth
2026-08-05T09:34:10.651,03077T,depth
2026-08-05T09:34:10.656,03074T,depth
2026-08-05T09:34:10.656,03074T,depth
2026-08-05T09:34:10.656,03074T,depth
2026-08-05T09:34:10.788,03074T,depth
2026-08-05T09:34:10.855,03074T,depth
2026-08-05T09:34:10.857,03074T,depth
2026-08-05T09:34:11.246,03046T,depth
2026-08-05T09:34:11.322,03077T,depth
2026-08-05T09:34:11.322,03046T,depth
2026-08-05T09:34:11.322,03077T,depth
2026-08-05T09:34:11.322,03077T,depth
2026-08-05T09:34:11.386,03077T,depth
2026-08-05T09:34:11.388,03046T,depth
2026-08-05T09:34:11.449,03074T,depth
2026-08-05T09:34:11.451,03074T,depth
2026-08-05T09:34:11.451,03074T,depth
2026-08-05T09:34:11.453,03074T,depth
2026-08-05T09:34:11.514,03074T,depth
2026-08-05T09:34:11.514,03074T,depth
2026-08-05T09:34:11.750,03011T,depth
2026-08-05T09:34:11.815,03182T,depth
2026-08-05T09:34:11.815,03011T,depth
2026-08-05T09:34:11.815,03182T,depth
2026-08-05T09:34:11.815,03011T,depth
2026-08-05T09:34:11.878,03182T,depth
2026-08-05T09:34:11.942,03046T,depth
2026-08-05T09:34:11.942,03077T,depth
2026-08-05T09:34:11.942,03182T,depth
2026-08-05T09:34:11.945,03011T,depth
2026-08-05T09:34:12.165,03074T,depth
2026-08-05T09:34:12.230,03074T,depth
2026-08-05T09:34:12.230,03074T,depth
2026-08-05T09:34:12.230,03074T,depth
2026-08-05T09:34:12.230,03074T,depth
2026-08-05T09:34:12.230,03074T,depth
2026-08-05T09:34:12.549,03046T,depth
2026-08-05T09:34:12.628,03182T,depth
2026-08-05T09:34:12.630,03077T,depth
2026-08-05T09:34:12.630,03011T,depth
2026-08-05T09:34:12.852,03074T,depth
2026-08-05T09:34:12.932,03074T,depth
2026-08-05T09:34:12.932,03074T,depth
2026-08-05T09:34:12.932,03074T,depth
2026-08-05T09:34:12.932,03074T,depth
2026-08-05T09:34:12.932,03074T,depth
2026-08-05T09:34:12.996,03182T,depth
2026-08-05T09:34:12.996,03011T,depth
2026-08-05T09:34:13.396,03046T,depth
2026-08-05T09:34:13.461,03077T,depth
2026-08-05T09:34:13.461,03077T,depth
2026-08-05T09:34:13.463,03046T,depth
2026-08-05T09:34:13.463,03077T,depth
2026-08-05T09:34:13.749,03074T,depth
2026-08-05T09:34:13.826,03074T,depth
2026-08-05T09:34:13.828,03074T,depth
2026-08-05T09:34:13.837,03074T,depth
2026-08-05T09:34:13.837,03074T,depth
2026-08-05T09:34:13.837,03074T,depth
2026-08-05T09:34:14.226,03011T,depth
2026-08-05T09:34:14.292,03011T,depth
2026-08-05T09:34:14.292,03011T,depth
2026-08-05T09:34:14.390,03182T,depth
2026-08-05T09:34:14.466,03182T,depth
2026-08-05T09:34:14.466,03182T,depth
2026-08-05T09:34:14.596,03074T,depth
2026-08-05T09:34:14.659,03074T,depth
2026-08-05T09:34:14.659,03074T,depth
2026-08-05T09:34:14.659,03074T,depth
2026-08-05T09:34:14.659,03074T,depth
2026-08-05T09:34:14.659,03074T,depth
2026-08-05T09:34:14.790,03011T,depth
2026-08-05T09:34:14.867,03046T,depth
2026-08-05T09:34:14.867,03182T,depth
2026-08-05T09:34:14.867,03077T,depth
2026-08-05T09:34:14.867,03105T,depth
2026-08-05T09:34:14.867,03182T,depth
2026-08-05T09:34:14.867,03077T,depth
2026-08-05T09:34:14.867,03195T,depth
2026-08-05T09:34:14.867,03194T,depth
2026-08-05T09:34:14.867,03011T,depth
2026-08-05T09:34:14.867,03080T,depth
2026-08-05T09:34:14.867,03196T,depth
2026-08-05T09:34:14.867,03197T,depth
2026-08-05T09:34:14.867,03046T,depth
2026-08-05T09:34:15.055,03046T,depth
2026-08-05T09:34:15.120,03011T,depth
2026-08-05T09:34:15.122,03182T,depth
2026-08-05T09:34:15.122,03077T,depth
2026-08-05T09:34:15.297,03195T,depth
2026-08-05T09:34:15.376,03197T,depth
2026-08-05T09:34:15.376,03194T,depth
2026-08-05T09:34:15.376,03196T,depth
2026-08-05T09:34:15.441,03074T,depth
2026-08-05T09:34:15.441,03074T,depth
2026-08-05T09:34:15.505,03074T,depth
2026-08-05T09:34:15.505,03074T,depth
2026-08-05T09:34:15.505,03074T,depth
2026-08-05T09:34:15.505,03074T,depth
2026-08-05T09:34:15.599,03046T,depth
2026-08-05T09:34:15.680,03195T,depth
2026-08-05T09:34:15.680,03194T,depth
2026-08-05T09:34:15.680,03197T,depth
2026-08-05T09:34:15.680,03080T,depth
2026-08-05T09:34:15.680,03196T,depth
2026-08-05T09:34:15.680,03046T,depth
2026-08-05T09:34:15.680,03046T,depth
2026-08-05T09:34:15.680,03046T,depth
2026-08-05T09:34:16.044,03074T,depth
2026-08-05T09:34:16.113,03074T,depth
2026-08-05T09:34:16.115,03074T,depth
2026-08-05T09:34:16.115,03074T,depth
2026-08-05T09:34:16.115,03074T,depth
2026-08-05T09:34:16.115,03074T,depth
2026-08-05T09:34:16.175,03046T,depth
2026-08-05T09:34:16.175,03195T,depth
2026-08-05T09:34:16.175,03197T,depth
2026-08-05T09:34:16.175,03077T,depth
2026-08-05T09:34:16.175,03182T,depth
2026-08-05T09:34:16.175,03194T,depth
2026-08-05T09:34:16.175,03196T,depth
2026-08-05T09:34:16.241,03182T,depth
2026-08-05T09:34:16.241,03077T,depth
2026-08-05T09:34:16.241,03182T,depth
2026-08-05T09:34:16.241,03077T,depth
2026-08-05T09:34:16.306,03011T,depth
2026-08-05T09:34:16.306,03011T,depth
2026-08-05T09:34:16.306,03011T,depth
2026-08-05T09:34:16.449,03105T,depth
2026-08-05T09:34:16.528,03011T,depth
2026-08-05T09:34:16.528,03182T,depth
2026-08-05T09:34:16.528,03077T,depth
2026-08-05T09:34:16.528,03046T,depth
2026-08-05T09:34:16.528,03074T,depth
2026-08-05T09:34:16.528,03074T,depth
2026-08-05T09:34:16.528,03074T,depth
2026-08-05T09:34:16.528,03074T,depth
2026-08-05T09:34:16.528,03080T,depth
2026-08-05T09:34:16.528,03080T,depth
2026-08-05T09:34:16.528,03074T,depth
2026-08-05T09:34:16.528,03074T,depth
2026-08-05T09:34:16.656,03011T,depth
2026-08-05T09:34:16.721,03077T,depth
2026-08-05T09:34:16.723,03182T,depth
2026-08-05T09:34:16.881,03011T,depth
2026-08-05T09:34:16.939,03182T,depth
2026-08-05T09:34:16.939,03077T,depth
2026-08-05T09:34:16.939,03074T,depth
2026-08-05T09:34:16.947,03074T,depth
2026-08-05T09:34:16.947,03074T,depth
2026-08-05T09:34:17.039,03074T,depth
2026-08-05T09:34:17.103,03074T,depth
2026-08-05T09:34:17.105,03074T,depth
2026-08-05T09:34:17.105,03195T,depth
2026-08-05T09:34:17.105,03194T,depth
2026-08-05T09:34:17.105,03197T,depth
2026-08-05T09:34:17.105,03196T,depth
2026-08-05T09:34:17.167,03074T,depth
2026-08-05T09:34:17.248,03074T,depth
2026-08-05T09:34:17.248,03074T,depth
2026-08-05T09:34:17.328,03046T,depth
2026-08-05T09:34:17.390,03046T,depth
2026-08-05T09:34:17.455,03074T,depth
2026-08-05T09:34:17.457,03074T,depth
2026-08-05T09:34:17.457,03074T,depth
2026-08-05T09:34:17.629,03195T,depth
2026-08-05T09:34:17.695,03197T,depth
2026-08-05T09:34:17.697,03194T,depth
2026-08-05T09:34:17.697,03196T,depth
2026-08-05T09:34:17.759,03074T,depth
2026-08-05T09:34:17.837,03074T,depth
2026-08-05T09:34:17.841,03074T,depth
2026-08-05T09:34:17.841,03074T,depth
2026-08-05T09:34:17.841,03074T,depth
2026-08-05T09:34:17.843,03074T,depth
2026-08-05T09:34:17.977,03077T,depth
2026-08-05T09:34:18.046,03077T,depth
2026-08-05T09:34:18.047,03077T,depth
2026-08-05T09:34:18.215,03074T,depth
2026-08-05T09:34:18.281,03074T,depth
2026-08-05T09:34:18.283,03074T,depth
2026-08-05T09:34:18.283,03074T,depth
2026-08-05T09:34:18.285,03074T,depth
2026-08-05T09:34:18.285,03074T,depth
2026-08-05T09:34:18.392,03182T,depth
2026-08-05T09:34:18.456,03182T,depth
2026-08-05T09:34:18.456,03011T,depth
2026-08-05T09:34:18.519,03182T,depth
2026-08-05T09:34:18.521,03011T,depth
2026-08-05T09:34:18.521,03011T,depth
2026-08-05T09:34:18.640,03074T,depth
2026-08-05T09:34:18.710,03074T,depth
2026-08-05T09:34:18.712,03074T,depth
2026-08-05T09:34:18.712,031678,depth
2026-08-05T09:34:19.743,03011T,depth
2026-08-05T09:34:19.810,03182T,depth
2026-08-05T09:34:19.810,03077T,depth
2026-08-05T09:34:19.810,03046T,depth
2026-08-05T09:34:19.810,03011T,depth
2026-08-05T09:34:19.810,03046T,depth
2026-08-05T09:34:19.810,03182T,depth
2026-08-05T09:34:19.810,03077T,depth
2026-08-05T09:34:20.132,03011T,depth
2026-08-05T09:34:20.212,03182T,depth
2026-08-05T09:34:20.212,03077T,depth
2026-08-05T09:34:20.212,03046T,depth
2026-08-05T09:34:21.065,03077T,depth
2026-08-05T09:34:21.141,03046T,depth
2026-08-05T09:34:21.141,03077T,depth
2026-08-05T09:34:21.144,03046T,depth
2026-08-05T09:34:21.144,03077T,depth
2026-08-05T09:34:21.144,03046T,depth
2026-08-05T09:34:21.144,03077T,depth
2026-08-05T09:34:21.144,03046T,depth
2026-08-05T09:34:21.606,03182T,depth
2026-08-05T09:34:21.686,03182T,depth
2026-08-05T09:34:21.686,03011T,depth
2026-08-05T09:34:21.686,03182T,depth
2026-08-05T09:34:21.751,03011T,depth
2026-08-05T09:34:21.751,03011T,depth
2026-08-05T09:34:21.912,03182T,depth
2026-08-05T09:34:21.976,03077T,depth
2026-08-05T09:34:21.976,03011T,depth
2026-08-05T09:34:21.976,03046T,depth
2026-08-05T09:34:22.457,03046T,depth
2026-08-05T09:34:22.536,03182T,depth
2026-08-05T09:34:22.536,03077T,depth
2026-08-05T09:34:22.536,03011T,depth
2026-08-05T09:34:22.971,03011T,depth
2026-08-05T09:34:23.049,03182T,depth
2026-08-05T09:34:23.254,03046T,depth
2026-08-05T09:34:23.321,03077T,depth
2026-08-05T09:34:23.323,03046T,depth
2026-08-05T09:34:23.323,03077T,depth
2026-08-05T09:34:23.323,03077T,depth
2026-08-05T09:34:23.643,03046T,depth
2026-08-05T09:34:23.705,03077T,depth
2026-08-05T09:34:24.345,03046T,depth
2026-08-05T09:34:24.423,03182T,depth
2026-08-05T09:34:24.423,03011T,depth
2026-08-05T09:34:24.423,03077T,depth
2026-08-05T09:34:24.423,03182T,depth
2026-08-05T09:34:24.423,03011T,depth
2026-08-05T09:34:24.488,03182T,depth
2026-08-05T09:34:24.488,03011T,depth
2026-08-05T09:34:24.671,03182T,depth
2026-08-05T09:34:24.743,03077T,depth
2026-08-05T09:34:24.743,03046T,depth
2026-08-05T09:34:24.746,03011T,depth
2026-08-05T09:34:24.900,03195T,depth
2026-08-05T09:34:24.970,03194T,depth
2026-08-05T09:34:24.972,03011T,depth
2026-08-05T09:34:24.972,03182T,depth
2026-08-05T09:34:24.972,03077T,depth
2026-08-05T09:34:24.972,03196T,depth
2026-08-05T09:34:24.972,03197T,depth
2026-08-05T09:34:24.972,03046T,depth
2026-08-05T09:34:25.477,03195T,depth
2026-08-05T09:34:25.545,03197T,depth
2026-08-05T09:34:25.547,03194T,depth
2026-08-05T09:34:25.547,03196T,depth
2026-08-05T09:34:25.975,03077T,depth
2026-08-05T09:34:26.042,03011T,depth
2026-08-05T09:34:26.042,03182T,depth
2026-08-05T09:34:26.042,03046T,depth
2026-08-05T09:34:26.042,03077T,depth
2026-08-05T09:34:26.042,03011T,depth
2026-08-05T09:34:26.042,03046T,depth
2026-08-05T09:34:26.042,03182T,depth
2026-08-05T09:34:27.346,03011T,depth
2026-08-05T09:34:27.411,03046T,depth
2026-08-05T09:34:27.411,03182T,depth
2026-08-05T09:34:27.411,03077T,depth
2026-08-05T09:34:27.495,03182T,depth
2026-08-05T09:34:27.495,03077T,depth
2026-08-05T09:34:27.560,03011T,depth
2026-08-05T09:34:27.560,03046T,depth
2026-08-05T09:34:28.149,03077T,depth
2026-08-05T09:34:28.214,03046T,depth
2026-08-05T09:34:28.214,03046T,depth
2026-08-05T09:34:28.214,03077T,depth
2026-08-05T09:34:28.683,03182T,depth
2026-08-05T09:34:28.756,03182T,depth
2026-08-05T09:34:28.758,03011T,depth
2026-08-05T09:34:28.821,03011T,depth
2026-08-05T09:34:29.121,03195T,depth
2026-08-05T09:34:29.199,03194T,depth
2026-08-05T09:34:29.199,03011T,depth
2026-08-05T09:34:29.199,03197T,depth
2026-08-05T09:34:29.199,03196T,depth
2026-08-05T09:34:29.199,03046T,depth
2026-08-05T09:34:29.205,03182T,depth
2026-08-05T09:34:29.205,03077T,depth
2026-08-05T09:34:29.499,03046T,depth
2026-08-05T09:34:29.567,03182T,depth
2026-08-05T09:34:29.567,03077T,depth
2026-08-05T09:34:29.571,03011T,depth
2026-08-05T09:34:29.645,03195T,depth
2026-08-05T09:34:29.645,03197T,depth
2026-08-05T09:34:29.645,03196T,depth
2026-08-05T09:34:29.708,03194T,depth
2026-08-05T09:34:29.710,03046T,depth
2026-08-05T09:34:29.712,03182T,depth
2026-08-05T09:34:29.719,03077T,depth
2026-08-05T09:34:29.722,03011T,depth
2026-08-05T09:34:30.328,03046T,depth
2026-08-05T09:34:30.408,03077T,depth
2026-08-05T09:34:30.408,03046T,depth
2026-08-05T09:34:30.416,03077T,depth
2026-08-05T09:34:30.486,03077T,depth
2026-08-05T09:34:30.907,03182T,depth
2026-08-05T09:34:30.975,03011T,depth
2026-08-05T09:34:30.977,03182T,depth
2026-08-05T09:34:30.977,03011T,depth
2026-08-05T09:34:30.978,03011T,depth
2026-08-05T09:34:30.978,03182T,depth
2026-08-05T09:34:31.566,03046T,depth
2026-08-05T09:34:31.644,03011T,depth
2026-08-05T09:34:31.644,03077T,depth
2026-08-05T09:34:31.646,03182T,depth
2026-08-05T09:34:31.876,03011T,depth
2026-08-05T09:34:31.946,03046T,depth
2026-08-05T09:34:31.948,03182T,depth
2026-08-05T09:34:31.948,03077T,depth
2026-08-05T09:34:32.059,03011T,depth
2026-08-05T09:34:32.136,03046T,depth
2026-08-05T09:34:32.136,03182T,depth
2026-08-05T09:34:32.138,03077T,depth
2026-08-05T09:34:32.245,03196T,depth
2026-08-05T09:34:32.326,03197T,depth
2026-08-05T09:34:32.328,03195T,depth
2026-08-05T09:34:32.329,03194T,depth
2026-08-05T09:34:32.750,03196T,depth
2026-08-05T09:34:32.834,03194T,depth
2026-08-05T09:34:32.834,03197T,depth
2026-08-05T09:34:32.834,03195T,depth
2026-08-05T09:34:33.044,03046T,depth
2026-08-05T09:34:33.123,03077T,depth
2026-08-05T09:34:33.123,03046T,depth
2026-08-05T09:34:33.123,03077T,depth
2026-08-05T09:34:33.123,03077T,depth
2026-08-05T09:34:33.597,03182T,depth
2026-08-05T09:34:33.664,03011T,depth
2026-08-05T09:34:33.664,03182T,depth
2026-08-05T09:34:33.664,03011T,depth
2026-08-05T09:34:33.742,03182T,depth
2026-08-05T09:34:33.742,03011T,depth
2026-08-05T09:34:33.742,03046T,depth
2026-08-05T09:34:33.754,03077T,depth
2026-08-05T09:34:33.754,03182T,depth
2026-08-05T09:34:33.754,03011T,depth
2026-08-05T09:34:34.046,03077T,depth
2026-08-05T09:34:34.111,03182T,depth
2026-08-05T09:34:34.111,03011T,depth
2026-08-05T09:34:34.111,03046T,depth
2026-08-05T09:34:34.111,03046T,depth
2026-08-05T09:34:34.175,03182T,depth
2026-08-05T09:34:34.175,03077T,depth
2026-08-05T09:34:34.175,03011T,depth
2026-08-05T09:34:34.672,03077T,depth
2026-08-05T09:34:34.749,03046T,depth
2026-08-05T09:34:34.749,03077T,depth
2026-08-05T09:34:34.749,03046T,depth
2026-08-05T09:34:34.749,03077T,depth
2026-08-05T09:34:35.231,03182T,depth
2026-08-05T09:34:35.295,03011T,depth
2026-08-05T09:34:35.295,03182T,depth
2026-08-05T09:34:35.295,03011T,depth
2026-08-05T09:34:35.295,03182T,depth
2026-08-05T09:34:35.359,03011T,depth
2026-08-05T09:34:35.566,03011T,depth
2026-08-05T09:34:35.647,03182T,depth
2026-08-05T09:34:35.647,03077T,depth
2026-08-05T09:34:35.647,03046T,depth
2026-08-05T09:34:36.047,03046T,depth
2026-08-05T09:34:36.127,03011T,depth
2026-08-05T09:34:36.127,03182T,depth
2026-08-05T09:34:36.129,03077T,depth
2026-08-05T09:34:36.393,03046T,depth
2026-08-05T09:34:36.462,03011T,depth
2026-08-05T09:34:36.464,03182T,depth
2026-08-05T09:34:36.464,03077T,depth
2026-08-05T09:34:37.442,03077T,depth
2026-08-05T09:34:37.519,03046T,depth
2026-08-05T09:34:37.519,03077T,depth
2026-08-05T09:34:37.519,03046T,depth
2026-08-05T09:34:37.519,03077T,depth
2026-08-05T09:34:37.951,03182T,depth
2026-08-05T09:34:38.016,03011T,depth
2026-08-05T09:34:38.018,03182T,depth
2026-08-05T09:34:38.018,03011T,depth
2026-08-05T09:34:38.079,03182T,depth
2026-08-05T09:34:38.079,03011T,depth
2026-08-05T09:34:38.315,03011T,depth
2026-08-05T09:34:38.383,03046T,depth
2026-08-05T09:34:38.383,03182T,depth
2026-08-05T09:34:38.383,03077T,depth
2026-08-05T09:34:38.926,03011T,depth
2026-08-05T09:34:38.992,03046T,depth
2026-08-05T09:34:38.992,03182T,depth
2026-08-05T09:34:38.992,03077T,depth
2026-08-05T09:34:39.333,03011T,depth
2026-08-05T09:34:39.408,03046T,depth
2026-08-05T09:34:39.408,03182T,depth
2026-08-05T09:34:39.408,03077T,depth
2026-08-05T09:34:39.503,03195T,depth
2026-08-05T09:34:39.567,03194T,depth
2026-08-05T09:34:39.569,03197T,depth
2026-08-05T09:34:39.569,03196T,depth
2026-08-05T09:34:39.985,030573,depth
2026-08-05T09:34:40.065,03194T,depth
2026-08-05T09:34:40.065,03196T,depth
2026-08-05T09:34:40.129,03197T,depth
2026-08-05T09:34:40.129,03195T,depth
2026-08-05T09:34:40.192,03197T,depth
2026-08-05T09:34:40.194,03196T,depth
2026-08-05T09:34:40.194,03077T,depth
2026-08-05T09:34:40.194,03046T,depth
2026-08-05T09:34:40.194,03195T,depth
2026-08-05T09:34:40.194,03194T,depth
2026-08-05T09:34:40.194,03046T,depth
2026-08-05T09:34:40.256,03077T,depth
2026-08-05T09:34:40.321,03046T,depth
2026-08-05T09:34:40.321,03077T,depth
2026-08-05T09:34:40.321,03077T,depth
2026-08-05T09:34:40.396,03046T,depth
2026-08-05T09:34:40.402,03077T,depth
2026-08-05T09:34:40.610,03046T,depth
2026-08-05T09:34:40.689,03077T,depth
2026-08-05T09:34:40.689,03196T,depth
2026-08-05T09:34:40.689,03197T,depth
2026-08-05T09:34:40.689,03194T,depth
2026-08-05T09:34:40.691,03195T,depth
2026-08-05T09:34:40.754,03182T,depth
2026-08-05T09:34:40.754,03182T,depth
2026-08-05T09:34:40.818,03011T,depth
2026-08-05T09:34:40.818,03182T,depth
2026-08-05T09:34:40.818,03011T,depth
2026-08-05T09:34:40.897,03011T,depth
2026-08-05T09:34:41.010,03011T,depth
2026-08-05T09:34:41.089,03182T,depth
2026-08-05T09:34:41.231,03077T,depth
2026-08-05T09:34:41.297,03046T,depth
2026-08-05T09:34:41.297,03077T,depth
2026-08-05T09:34:41.297,03046T,depth
2026-08-05T09:34:41.362,03077T,depth
2026-08-05T09:34:41.616,03077T,depth
2026-08-05T09:34:41.698,03182T,depth
2026-08-05T09:34:41.698,03197T,depth
2026-08-05T09:34:41.698,03196T,depth
2026-08-05T09:34:41.698,03046T,depth
2026-08-05T09:34:41.698,03195T,depth
2026-08-05T09:34:41.698,03194T,depth
2026-08-05T09:34:41.698,03011T,depth
2026-08-05T09:34:42.165,03195T,depth
2026-08-05T09:34:42.241,03197T,depth
2026-08-05T09:34:42.241,03196T,depth
2026-08-05T09:34:42.244,03194T,depth
2026-08-05T09:34:42.332,03046T,depth
2026-08-05T09:34:42.401,03077T,depth
2026-08-05T09:34:42.669,03046T,depth
2026-08-05T09:34:42.738,03011T,depth
2026-08-05T09:34:42.738,03182T,depth
2026-08-05T09:34:42.738,03077T,depth
2026-08-05T09:34:42.800,03077T,depth
2026-08-05T09:34:42.802,03046T,depth
2026-08-05T09:34:42.865,03046T,depth
2026-08-05T09:34:42.865,03077T,depth
2026-08-05T09:34:42.930,03163T,depth
2026-08-05T09:34:42.995,03195T,depth
2026-08-05T09:34:42.995,03194T,depth
2026-08-05T09:34:42.995,03196T,depth
2026-08-05T09:34:42.995,03197T,depth
2026-08-05T09:34:42.995,03163T,depth
2026-08-05T09:34:43.483,03194T,depth
2026-08-05T09:34:43.552,03196T,depth
2026-08-05T09:34:43.552,03046T,depth
2026-08-05T09:34:43.552,03077T,depth
2026-08-05T09:34:43.552,03195T,depth
2026-08-05T09:34:43.552,03197T,depth
2026-08-05T09:34:43.557,03077T,depth
2026-08-05T09:34:43.557,03046T,depth
2026-08-05T09:34:43.557,03077T,depth
2026-08-05T09:34:44.095,03182T,depth
2026-08-05T09:34:44.173,03011T,depth
2026-08-05T09:34:44.173,03182T,depth
2026-08-05T09:34:44.173,03011T,depth
2026-08-05T09:34:44.173,03182T,depth
2026-08-05T09:34:44.236,03011T,depth
2026-08-05T09:34:44.782,03163T,depth
2026-08-05T09:34:44.860,03163T,depth
2026-08-05T09:34:45.219,03011T,depth
2026-08-05T09:34:45.290,03046T,depth
2026-08-05T09:34:45.293,03182T,depth
2026-08-05T09:34:45.293,03077T,depth
2026-08-05T09:34:45.356,03046T,depth
2026-08-05T09:34:45.356,03011T,depth
2026-08-05T09:34:45.420,03182T,depth
2026-08-05T09:34:45.420,03077T,depth
2026-08-05T09:34:45.482,03011T,depth
2026-08-05T09:34:45.484,03046T,depth
2026-08-05T09:34:45.484,03182T,depth
2026-08-05T09:34:45.484,03077T,depth
2026-08-05T09:34:46.056,03163T,depth
2026-08-05T09:34:46.124,03163T,depth
2026-08-05T09:34:46.279,03197T,depth
2026-08-05T09:34:46.311,03197T,depth
2026-08-05T09:34:46.316,03197T,depth
2026-08-05T09:34:46.316,03196T,depth
2026-08-05T09:34:46.318,03196T,depth
2026-08-05T09:34:46.318,03196T,depth
2026-08-05T09:34:46.318,03195T,depth
2026-08-05T09:34:46.318,03195T,depth
2026-08-05T09:34:46.322,03195T,depth
2026-08-05T09:34:46.322,03199T,depth
2026-08-05T09:34:46.322,03199T,depth
2026-08-05T09:34:46.322,03199T,depth
2026-08-05T09:34:46.322,03194T,depth
2026-08-05T09:34:46.322,03194T,depth
2026-08-05T09:34:46.322,03194T,depth
2026-08-05T09:34:46.322,03198T,depth
2026-08-05T09:34:46.322,03198T,depth
2026-08-05T09:34:46.322,03198T,depth
2026-08-05T09:34:46.322,031678,depth
2026-08-05T09:34:46.322,031678,depth
2026-08-05T09:34:46.322,03046T,depth
2026-08-05T09:34:46.322,03077T,depth
2026-08-05T09:34:46.327,03197T,depth
2026-08-05T09:34:46.327,03197T,depth
2026-08-05T09:34:46.327,03197T,depth
2026-08-05T09:34:46.327,03195T,depth
2026-08-05T09:34:46.327,03195T,depth
2026-08-05T09:34:46.327,03195T,depth
2026-08-05T09:34:46.330,03199T,depth
2026-08-05T09:34:46.330,03199T,depth
2026-08-05T09:34:46.330,03199T,depth
2026-08-05T09:34:46.332,03196T,depth
2026-08-05T09:34:46.332,03196T,depth
2026-08-05T09:34:46.332,03196T,depth
2026-08-05T09:34:46.332,031678,depth
2026-08-05T09:34:46.332,031678,depth
2026-08-05T09:34:46.332,03046T,depth
2026-08-05T09:34:46.332,03077T,depth
2026-08-05T09:34:46.332,03198T,depth
2026-08-05T09:34:46.332,03198T,depth
2026-08-05T09:34:46.332,03198T,depth
2026-08-05T09:34:46.411,03194T,depth
2026-08-05T09:34:46.411,03194T,depth
2026-08-05T09:34:46.411,03194T,depth
2026-08-05T09:34:46.411,03077T,depth
2026-08-05T09:34:46.622,03077T,depth
2026-08-05T09:34:46.670,03105T,depth
2026-08-05T09:34:46.680,030573,match
2026-08-05T09:34:46.680,030573,depth
2026-08-05T09:34:46.680,03199T,depth
2026-08-05T09:34:46.680,03194T,depth
2026-08-05T09:34:46.680,03046T,depth
2026-08-05T09:34:46.680,03199T,depth
2026-08-05T09:34:46.680,03194T,depth
2026-08-05T09:34:46.683,03194T,depth
2026-08-05T09:34:46.683,03074T,depth
2026-08-05T09:34:46.683,031678,depth
2026-08-05T09:34:46.683,03002T,depth
2026-08-05T09:34:46.683,03196T,depth
2026-08-05T09:34:46.683,03069T,depth
2026-08-05T09:34:46.683,03197T,depth
2026-08-05T09:34:46.685,03197T,depth
2026-08-05T09:34:46.685,03196T,depth
2026-08-05T09:34:46.685,03197T,depth
2026-08-05T09:34:46.685,03196T,depth
2026-08-05T09:34:46.685,031678,depth
2026-08-05T09:34:46.685,03080T,depth
2026-08-05T09:34:46.685,03125T,depth
2026-08-05T09:34:46.685,03199T,depth
2026-08-05T09:34:46.748,030573,depth
2026-08-05T09:34:46.748,03074T,depth
2026-08-05T09:34:46.748,03074T,depth
2026-08-05T09:34:46.748,03125T,depth
2026-08-05T09:34:46.748,03074T,depth
2026-08-05T09:34:46.748,03074T,depth
2026-08-05T09:34:46.748,03105T,depth
2026-08-05T09:34:46.760,03077T,depth
2026-08-05T09:34:46.760,03080T,depth
2026-08-05T09:34:46.813,03046T,depth
2026-08-05T09:34:46.813,03195T,depth
2026-08-05T09:34:46.815,03125T,depth
2026-08-05T09:34:46.815,03125T,depth
2026-08-05T09:34:46.815,03046T,depth
2026-08-05T09:34:46.815,03077T,depth
2026-08-05T09:34:46.904,03035T,depth
2026-08-05T09:34:46.989,03182T,depth
2026-08-05T09:34:46.991,03035T,depth
2026-08-05T09:34:46.991,03182T,depth
2026-08-05T09:34:46.991,03035T,depth
2026-08-05T09:34:46.991,03163T,depth
2026-08-05T09:34:46.991,03182T,depth
2026-08-05T09:34:47.055,03035T,depth
2026-08-05T09:34:47.055,03182T,depth
2026-08-05T09:34:47.055,031645,depth
2026-08-05T09:34:47.055,03163T,depth
2026-08-05T09:34:47.055,031645,depth
2026-08-05T09:34:47.116,03183T,depth
2026-08-05T09:34:47.116,03183T,depth
2026-08-05T09:34:47.116,03183T,depth
2026-08-05T09:34:47.181,03182T,depth
2026-08-05T09:34:47.181,03080T,depth
2026-08-05T09:34:47.181,03183T,depth
2026-08-05T09:34:47.243,03011T,depth
2026-08-05T09:34:47.243,03011T,depth
2026-08-05T09:34:47.309,03011T,depth
2026-08-05T09:34:47.309,03195T,depth
2026-08-05T09:34:47.463,03077T,depth
2026-08-05T09:34:47.531,03046T,depth
2026-08-05T09:34:47.533,03077T,depth
2026-08-05T09:34:47.533,03046T,depth
2026-08-05T09:34:47.597,03077T,depth
2026-08-05T09:34:47.597,03195T,depth
2026-08-05T09:34:47.597,03046T,depth
2026-08-05T09:34:47.599,03182T,depth
2026-08-05T09:34:47.599,03077T,depth
2026-08-05T09:34:47.599,03011T,depth
2026-08-05T09:34:47.599,03046T,depth
2026-08-05T09:34:47.599,03077T,depth
2026-08-05T09:34:47.661,03077T,depth
2026-08-05T09:34:47.661,031678,depth
2026-08-05T09:34:47.661,031678,depth
2026-08-05T09:34:47.661,03194T,depth
2026-08-05T09:34:47.661,03194T,depth
2026-08-05T09:34:47.661,03194T,depth
2026-08-05T09:34:47.661,03196T,depth
